n,k,i,p,m,r,t,T
268435456,32,1,12,3720,25,611242710,873111143
268435456,32,1,1,4030,27,526594519,787511057
268435456,32,1,17,3255,22,451345618,712716218
268435456,32,1,19,2015,14,409339377,677486671
268435456,32,1,19,2945,20,558006688,821434724
268435456,32,1,19,3565,24,698817579,963331458
268435456,32,1,21,3255,22,529169309,793396184
268435456,32,1,2,2480,17,449062976,707173547
268435456,32,1,24,2015,14,474351159,737352663
268435456,32,1,25,2480,17,496733289,758733081
268435456,32,1,29,3410,23,545080469,810691147
268435456,32,1,4,2945,20,547468165,816745821
268435456,32,1,4,3565,24,661888128,927887897
268435456,32,1,44,3410,23,493936681,759863956
268435456,32,1,61,2635,18,369904139,639235494
268435456,32,1,61,3100,21,505084173,767823868
268435456,32,1,7,2480,17,555520160,819770553
